ID,Year,Month,Day,Title,URL
3197319,1403,08,20,رئیس ستادکل نیروهای مسلح عربستان با سرلشکر باقری دیدار کرد,https://www.tasnimnews.com/fa/news/1403/08/20/3197319/رئیس-ستادکل-نیروهای-مسلح-عربستان-با-سرلشکر-باقری-دیدار-کرد
3197149,1403,08,20,رئیس ستاد کل نیروهای مسلح عربستان امروز به ایران سفر می کند,https://www.tasnimnews.com/fa/news/1403/08/20/3197149/رئیس-ستاد-کل-نیروهای-مسلح-عربستان-امروز-به-ایران-سفر-می-کند
3197089,1403,08,20,سردار معروفی باید برای مبارزه با سقط جنین قرارگاه تشکیل دهیم,https://www.tasnimnews.com/fa/news/1403/08/20/3197089/سردار-معروفی-باید-برای-مبارزه-با-سقط-جنین-قرارگاه-تشکیل-دهیم
3196870,1403,08,20,تکذیب عملیات مشترک ایران و پاکستان علیه تروریست ها,https://www.tasnimnews.com/fa/news/1403/08/20/3196870/تکذیب-عملیات-مشترک-ایران-و-پاکستان-علیه-تروریست-ها
3195877,1403,08,18,4 تروریست در سیستان و بلوچستان توسط سپاه به هلاکت رسیدند,https://www.tasnimnews.com/fa/news/1403/08/18/3195877/4-تروریست-در-سیستان-و-بلوچستان-توسط-سپاه-به-هلاکت-رسیدند
3195856,1403,08,18,ورود ارتش به 14 حوزه فناوری های روز و کسب دستاورد,https://www.tasnimnews.com/fa/news/1403/08/18/3195856/ورود-ارتش-به-14-حوزه-فناوری-های-روز-و-کسب-دستاورد
3195836,1403,08,18,سردار موسوی پایگاه ها ی موشکی را در عمق کشور توسعه دادیم,https://www.tasnimnews.com/fa/news/1403/08/18/3195836/سردار-موسوی-پایگاه-ها-ی-موشکی-را-در-عمق-کشور-توسعه-دادیم
3195821,1403,08,18,سالگرد شهادت شهید طهرانی مقدم پدر موشکی ایران,https://www.tasnimnews.com/fa/news/1403/08/18/3195821/سالگرد-شهادت-شهید-طهرانی-مقدم-پدر-موشکی-ایران
3195691,1403,08,17,مراسم شهید طهرانی رونمایی از کتاب سه جلدی مرد ابدی,https://www.tasnimnews.com/fa/news/1403/08/17/3195691/مراسم-شهید-طهرانی-رونمایی-از-کتاب-سه-جلدی-مرد-ابدی
3195686,1403,08,17,مقدم فر جامعه نیازمند شناخت شهید طهرانی مقدم است,https://www.tasnimnews.com/fa/news/1403/08/17/3195686/مقدم-فر-جامعه-نیازمند-شناخت-شهید-طهرانی-مقدم-است
3195434,1403,08,17,بهترین موشک های تاکتیکی جهان میراث طهرانی مقدم برای ایران,https://www.tasnimnews.com/fa/news/1403/08/17/3195434/بهترین-موشک-های-تاکتیکی-جهان-میراث-طهرانی-مقدم-برای-ایران
3195370,1403,08,17,همکاری خوبی با پاکستان برای مقابله تروریست ها داریم,https://www.tasnimnews.com/fa/news/1403/08/17/3195370/همکاری-خوبی-با-پاکستان-برای-مقابله-تروریست-ها-داریم
3194986,1403,08,16,سرلشکر سلامی حزب الله به شکل اعجازگونه ای بازسازی شد,https://www.tasnimnews.com/fa/news/1403/08/16/3194986/سرلشکر-سلامی-حزب-الله-به-شکل-اعجازگونه-ای-بازسازی-شد
3194944,1403,08,16,مراسم تشییع پیکر شهید جندقی در صابرین برگزار شد,https://www.tasnimnews.com/fa/news/1403/08/16/3194944/مراسم-تشییع-پیکر-شهید-جندقی-در-صابرین-برگزار-شد
3194776,1403,08,16,پدافند اسرائیل و آمریکا می تواند مانع موشک های ایران شود,https://www.tasnimnews.com/fa/news/1403/08/16/3194776/پدافند-اسرائیل-و-آمریکا-می-تواند-مانع-موشک-های-ایران-شود
3194362,1403,08,15,سردار مسجدی صهیونیست ها منتظر پاسخ قاطع ایران باشند,https://www.tasnimnews.com/fa/news/1403/08/15/3194362/سردار-مسجدی-صهیونیست-ها-منتظر-پاسخ-قاطع-ایران-باشند
3194066,1403,08,15,سرلشکر سلامی شهادت سرهنگ رنجبر را تسلیت گفت,https://www.tasnimnews.com/fa/news/1403/08/15/3194066/سرلشکر-سلامی-شهادت-سرهنگ-رنجبر-را-تسلیت-گفت
3193629,1403,08,14,پیام سرلشکر سلامی در پی شهادت سردار مازندرانی و سرهنگ جندقی,https://www.tasnimnews.com/fa/news/1403/08/14/3193629/پیام-سرلشکر-سلامی-در-پی-شهادت-سردار-مازندرانی-و-سرهنگ-جندقی
3193333,1403,08,14,سلامی رزمندگان حزب الله در لبنان عاشورایی مبارزه می کنند,https://www.tasnimnews.com/fa/news/1403/08/14/3193333/سلامی-رزمندگان-حزب-الله-در-لبنان-عاشورایی-مبارزه-می-کنند
3193274,1403,08,14,طلایی نیک مصاف امروز ما با صهیونیستها مصاف با خود آمریکا است,https://www.tasnimnews.com/fa/news/1403/08/14/3193274/طلایی-نیک-مصاف-امروز-ما-با-صهیونیستها-مصاف-با-خود-آمریکا-است
3193180,1403,08,14,سانحه هوایی در رزمایش جنوب شرق شهادت سردار مازندرانی,https://www.tasnimnews.com/fa/news/1403/08/14/3193180/سانحه-هوایی-در-رزمایش-جنوب-شرق-شهادت-سردار-مازندرانی
3193130,1403,08,14,نشست توجیهی رزمایش مرکب امداد و نجات دریای خزر برگزار شد,https://www.tasnimnews.com/fa/news/1403/08/14/3193130/نشست-توجیهی-رزمایش-مرکب-امداد-و-نجات-دریای-خزر-برگزار-شد
3216103,1403,09,19,تسلیت مخبر به سردار کوثری,https://www.tasnimnews.com/fa/news/1403/09/19/3216103/تسلیت-مخبر-به-سردار-کوثری
3216087,1403,09,19,هوانیروز ارتش 20استان را تحت پوشش اوژانس هوایی قرار داد,https://www.tasnimnews.com/fa/news/1403/09/19/3216087/هوانیروز-ارتش-20استان-را-تحت-پوشش-اوژانس-هوایی-قرار-داد
3217112,1403,09,20,امیرموسوی یک لحظه را برای ارتقای توان رزمی از دست نمی دهیم,https://www.tasnimnews.com/fa/news/1403/09/20/3217112/امیرموسوی-یک-لحظه-را-برای-ارتقای-توان-رزمی-از-دست-نمی-دهیم
3216821,1403,09,20,رضایی تروریست ها برای حمله به عراق آماده می شوند,https://www.tasnimnews.com/fa/news/1403/09/20/3216821/رضایی-تروریست-ها-برای-حمله-به-عراق-آماده-می-شوند
3216628,1403,09,20,افتتاح دوازدهمین نمایشگاه بین المللی هوایی ایران در کیش,https://www.tasnimnews.com/fa/news/1403/09/20/3216628/افتتاح-دوازدهمین-نمایشگاه-بین-المللی-هوایی-ایران-در-کیش
3216412,1403,09,19,ایران ایرشو مسیری برای تقویت دیپلماسی دفاعی,https://www.tasnimnews.com/fa/news/1403/09/19/3216412/ایران-ایرشو-مسیری-برای-تقویت-دیپلماسی-دفاعی
3217566,1403,09,21,تأکید حسن زاده بر حضور موثر جوانان در فضای مجازی,https://www.tasnimnews.com/fa/news/1403/09/21/3217566/تأکید-حسن-زاده-بر-حضور-موثر-جوانان-در-فضای-مجازی
3217236,1403,09,21,فراخوان طراحی نماد ورودی دانشگاه جامع امام حسین ع,https://www.tasnimnews.com/fa/news/1403/09/21/3217236/فراخوان-طراحی-نماد-ورودی-دانشگاه-جامع-امام-حسین-ع
3217767,1403,09,22,آخرین کسانی که سوریه را ترک کردند بچه های سپاه بودند,https://www.tasnimnews.com/fa/news/1403/09/22/3217767/آخرین-کسانی-که-سوریه-را-ترک-کردند-بچه-های-سپاه-بودند
3217706,1403,09,21,آیا عراق هدف بعدی تروریست ها است,https://www.tasnimnews.com/fa/news/1403/09/21/3217706/آیا-عراق-هدف-بعدی-تروریست-ها-است
3217703,1403,09,21,معارضین مشروع دولت سوریه چه کسانی بودند,https://www.tasnimnews.com/fa/news/1403/09/21/3217703/معارضین-مشروع-دولت-سوریه-چه-کسانی-بودند
3217689,1403,09,21,برگ های برنده ایران در بحران سوریه چیست,https://www.tasnimnews.com/fa/news/1403/09/21/3217689/برگ-های-برنده-ایران-در-بحران-سوریه-چیست
3217687,1403,09,21,کدام گروه های تروریستی در بحران سوریه حضور داشتند,https://www.tasnimnews.com/fa/news/1403/09/21/3217687/کدام-گروه-های-تروریستی-در-بحران-سوریه-حضور-داشتند
3218486,1403,09,23,اختتامیه سومین دوره جایزه سردار سلیمانی همزمان با روز پژوهش,https://www.tasnimnews.com/fa/news/1403/09/23/3218486/اختتامیه-سومین-دوره-جایزه-سردار-سلیمانی-همزمان-با-روز-پژوهش
3218466,1403,09,23,تست پروازی پهپاد قاهر رونمایی از بالگرد رزمی جدید,https://www.tasnimnews.com/fa/news/1403/09/23/3218466/تست-پروازی-پهپاد-قاهر-رونمایی-از-بالگرد-رزمی-جدید
3218453,1403,09,23,آزمون ورودی دانشگاه های افسری ارتش برگزار شد,https://www.tasnimnews.com/fa/news/1403/09/23/3218453/آزمون-ورودی-دانشگاه-های-افسری-ارتش-برگزار-شد
3217877,1403,09,22,سپاه حمله صهیونیست ها به زیرساخت های سوریه را محکوم کرد,https://www.tasnimnews.com/fa/news/1403/09/22/3217877/سپاه-حمله-صهیونیست-ها-به-زیرساخت-های-سوریه-را-محکوم-کرد
3217870,1403,09,22,نخستین مانور هماهنگ پهپادی در ایرشو کیش,https://www.tasnimnews.com/fa/news/1403/09/22/3217870/نخستین-مانور-هماهنگ-پهپادی-در-ایرشو-کیش
3219111,1403,09,24,شهادت یکی از رزمندگان تیپ صابرین سپاه جزئیات,https://www.tasnimnews.com/fa/news/1403/09/24/3219111/شهادت-یکی-از-رزمندگان-تیپ-صابرین-سپاه-جزئیات
3218953,1403,09,24,سردار نقدی امروز آمریکایی ها باید از سایه خود بترسند,https://www.tasnimnews.com/fa/news/1403/09/24/3218953/سردار-نقدی-امروز-آمریکایی-ها-باید-از-سایه-خود-بترسند
3218670,1403,09,23,ادعای کشف پیچیده ترین سلاح سایبری زیرساختی جهان,https://www.tasnimnews.com/fa/news/1403/09/23/3218670/ادعای-کشف-پیچیده-ترین-سلاح-سایبری-زیرساختی-جهان
3219664,1403,09,25,سرلشکر سلامی جبهه مقاومت گسترش می یابد,https://www.tasnimnews.com/fa/news/1403/09/25/3219664/سرلشکر-سلامی-جبهه-مقاومت-گسترش-می-یابد
3219577,1403,09,25,سردار سلامی صهیونیست ها در سوریه دفن خواهند شد,https://www.tasnimnews.com/fa/news/1403/09/25/3219577/سردار-سلامی-صهیونیست-ها-در-سوریه-دفن-خواهند-شد
3219516,1403,09,25,سرلشکر باقری تحقیق و پژوهش مانع از تحریف دفاع مقدس می شود,https://www.tasnimnews.com/fa/news/1403/09/25/3219516/سرلشکر-باقری-تحقیق-و-پژوهش-مانع-از-تحریف-دفاع-مقدس-می-شود
3219466,1403,09,25,سرلشکر سلامی درگذشت مادر شهیدان جوادنیا را تسلیت گفت,https://www.tasnimnews.com/fa/news/1403/09/25/3219466/سرلشکر-سلامی-درگذشت-مادر-شهیدان-جوادنیا-را-تسلیت-گفت
3220092,1403,09,26,سردار معروفی خواستار توسعه شبکه سازی میان اساتید و نخبگان شد,https://www.tasnimnews.com/fa/news/1403/09/26/3220092/سردار-معروفی-خواستار-توسعه-شبکه-سازی-میان-اساتید-و-نخبگان-شد
3220060,1403,09,26,امیر سیاری بحث جنگ با مذاکره و سازش حل وفصل نمی شود,https://www.tasnimnews.com/fa/news/1403/09/26/3220060/امیر-سیاری-بحث-جنگ-با-مذاکره-و-سازش-حل-وفصل-نمی-شود
3220861,1403,09,27,صفوی تنها راه مقابله با آمریکا ایجاد قطب قدرت جهان اسلام است,https://www.tasnimnews.com/fa/news/1403/09/27/3220861/صفوی-تنها-راه-مقابله-با-آمریکا-ایجاد-قطب-قدرت-جهان-اسلام-است
3220761,1403,09,27,نظریه سرلشکر صفوی حائز مقام برتر نظریات دفاعی کشور شد,https://www.tasnimnews.com/fa/news/1403/09/27/3220761/نظریه-سرلشکر-صفوی-حائز-مقام-برتر-نظریات-دفاعی-کشور-شد
3221792,1403,09,28,تأکید پزشکیان بر ضرورت تبیین دلایل بروز ناترازی ها برای مردم,https://www.tasnimnews.com/fa/news/1403/09/28/3221792/تأکید-پزشکیان-بر-ضرورت-تبیین-دلایل-بروز-ناترازی-ها-برای-مردم
3222418,1403,09,29,ایران و ویتنام آغاز فصل جدیدی از همکاری های دفاعی و امنیتی,https://www.tasnimnews.com/fa/news/1403/09/29/3222418/ایران-و-ویتنام-آغاز-فصل-جدیدی-از-همکاری-های-دفاعی-و-امنیتی
3224034,1403,10,02,مقاومت چهره کریه و واقعی نظام سلطه و رژیم صهیونی را نشان داد,https://www.tasnimnews.com/fa/news/1403/10/02/3224034/مقاومت-چهره-کریه-و-واقعی-نظام-سلطه-و-رژیم-صهیونی-را-نشان-داد
3223140,1403,10,02,سبقت موشک های یمنی از تاد آمریکایی و آروی اسرائیلی,https://www.tasnimnews.com/fa/news/1403/10/02/3223140/سبقت-موشک-های-یمنی-از-تاد-آمریکایی-و-آروی-اسرائیلی
3224647,1403,10,03,سعیدی انقلاب اسلامی ثمره هزار سال جهاد علما را محقق کرد,https://www.tasnimnews.com/fa/news/1403/10/03/3224647/سعیدی-انقلاب-اسلامی-ثمره-هزار-سال-جهاد-علما-را-محقق-کرد
3224503,1403,10,03,واکنش جانشین فرمانده سپاه به اعلام کمبود سوخت نیروگاه ها,https://www.tasnimnews.com/fa/news/1403/10/03/3224503/واکنش-جانشین-فرمانده-سپاه-به-اعلام-کمبود-سوخت-نیروگاه-ها
3225396,1403,10,04,سردار ملانوری تهدیدی علیه امنیت پروازهای کشور نداشتیم,https://www.tasnimnews.com/fa/news/1403/10/04/3225396/سردار-ملانوری-تهدیدی-علیه-امنیت-پروازهای-کشور-نداشتیم
3225137,1403,10,04,آخرین تصویر از شهید سیدرضی موسوی در سوریه,https://www.tasnimnews.com/fa/news/1403/10/04/3225137/آخرین-تصویر-از-شهید-سیدرضی-موسوی-در-سوریه
3225651,1403,10,05,رونمایی از توانمندی جدید زیردریایی فاتح تا 2 ماه آینده,https://www.tasnimnews.com/fa/news/1403/10/05/3225651/رونمایی-از-توانمندی-جدید-زیردریایی-فاتح-تا-2-ماه-آینده
3225691,1403,10,05,برگزاری رزمایش دفاعی تهاجمی نیروهای مسلح در روزهای آینده,https://www.tasnimnews.com/fa/news/1403/10/05/3225691/برگزاری-رزمایش-دفاعی-تهاجمی-نیروهای-مسلح-در-روزهای-آینده
3226143,1403,10,05,هانی زاده تا دهه ها شاهد آثار مکتب حاج قاسم خواهیم بود,https://www.tasnimnews.com/fa/news/1403/10/05/3226143/هانی-زاده-تا-دهه-ها-شاهد-آثار-مکتب-حاج-قاسم-خواهیم-بود
3226048,1403,10,05,سلیمانی علاوه بر ناتوی نظامی با ناتوی فرهنگی مواجهیم,https://www.tasnimnews.com/fa/news/1403/10/05/3226048/سلیمانی-علاوه-بر-ناتوی-نظامی-با-ناتوی-فرهنگی-مواجهیم
3225983,1403,10,05,فدوی تا چند سال آینده حکومتی به نام اسرائیل وجود ندارد,https://www.tasnimnews.com/fa/news/1403/10/05/3225983/فدوی-تا-چند-سال-آینده-حکومتی-به-نام-اسرائیل-وجود-ندارد
3225961,1403,10,05,اولین سالگرد شهادت سردار سیدرضی موسوی برگزار می شود,https://www.tasnimnews.com/fa/news/1403/10/05/3225961/اولین-سالگرد-شهادت-سردار-سیدرضی-موسوی-برگزار-می-شود
3225813,1403,10,05,هفدهمین جشنواره جوان سرباز نیروی زمینی سپاه برگزار شد,https://www.tasnimnews.com/fa/news/1403/10/05/3225813/هفدهمین-جشنواره-جوان-سرباز-نیروی-زمینی-سپاه-برگزار-شد
3227151,1403,10,07,رزمایش های نیروهای مسلح از شنبه آغاز می شود,https://www.tasnimnews.com/fa/news/1403/10/07/3227151/رزمایش-های-نیروهای-مسلح-از-شنبه-آغاز-می-شود
3226878,1403,10,07,امیر شیخ باید مراقب سوءاستفاده دشمن از فضای مجازی بود,https://www.tasnimnews.com/fa/news/1403/10/07/3226878/امیر-شیخ-باید-مراقب-سوءاستفاده-دشمن-از-فضای-مجازی-بود
3227685,1403,10,08,شهید سلیمانی نماینده جامعه متعهد به خاک ایران است,https://www.tasnimnews.com/fa/news/1403/10/08/3227685/شهید-سلیمانی-نماینده-جامعه-متعهد-به-خاک-ایران-است
3227629,1403,10,08,کوثری شهید سلیمانی در اوج قدرت خود را سرباز وظیفه می نامید,https://www.tasnimnews.com/fa/news/1403/10/08/3227629/کوثری-شهید-سلیمانی-در-اوج-قدرت-خود-را-سرباز-وظیفه-می-نامید
3227516,1403,10,08,سردار سلامی یمن در عرصه پشتیبانی از غزه خوب درخشید,https://www.tasnimnews.com/fa/news/1403/10/08/3227516/سردار-سلامی-یمن-در-عرصه-پشتیبانی-از-غزه-خوب-درخشید
3227251,1403,10,08,ستادکل نیروهای مسلح آمریکا در سوریه دستاوردی نخواهد داشت,https://www.tasnimnews.com/fa/news/1403/10/08/3227251/ستادکل-نیروهای-مسلح-آمریکا-در-سوریه-دستاوردی-نخواهد-داشت
3228553,1403,10,09,امیر موسوی نیروهای مسلح مقتدر برای کشور امنیت آفرین است,https://www.tasnimnews.com/fa/news/1403/10/09/3228553/امیر-موسوی-نیروهای-مسلح-مقتدر-برای-کشور-امنیت-آفرین-است
3227932,1403,10,09,آمادگی سپاه و بسیج برای مقابله با ناامنی و فتنه افروزی,https://www.tasnimnews.com/fa/news/1403/10/09/3227932/آمادگی-سپاه-و-بسیج-برای-مقابله-با-ناامنی-و-فتنه-افروزی
3217137,1403,10,10,سرلشکر جعفری حاج قاسم همواره بر عدم دوقطبی سازی تأکید داشت,https://www.tasnimnews.com/fa/news/1403/10/10/3217137/سرلشکر-جعفری-حاج-قاسم-همواره-بر-عدم-دوقطبی-سازی-تأکید-داشت
3228756,1403,10,10,فراتر از یک فرمانده شهید زنده مقاومت,https://www.tasnimnews.com/fa/news/1403/10/10/3228756/فراتر-از-یک-فرمانده-شهید-زنده-مقاومت
